Date,Actual_Volatility,Predicted_Volatility,GARCH_Volatility
2024-11-07,0.03667628221034502,0.02472908,0.03627871827835343
2024-11-08,0.04346802057563986,0.03526546,0.034558652014755734
2024-11-09,0.04389404299987471,0.03442091,0.03305798667503859
2024-11-10,0.044721162480352385,0.034290727,0.03162851182153349
2024-11-11,0.04474276681915095,0.032480616,0.03346258671438121
2024-11-12,0.026675038350809296,0.031589724,0.043689162732399575
2024-11-13,0.026794829564903165,0.041703057,0.041442687445116276
2024-11-14,0.025822520464073344,0.040156905,0.04021988646743299
2024-11-15,0.02079436918684162,0.041319296,0.04001799195840395
2024-11-16,0.017765776440186856,0.04019685,0.04007646972130159
2024-11-17,0.019027785497461994,0.039586905,0.03808232812613923
2024-11-18,0.017675253626414783,0.0383372,0.03631341529748178
2024-11-19,0.030078619116693378,0.036352765,0.034639242092443415
2024-11-20,0.02970660055530051,0.035209168,0.033542313619565604
2024-11-21,0.03314123447862095,0.033430338,0.03265549977902586
2024-11-22,0.027845142023148625,0.03212904,0.033838820442878996
2024-11-23,0.029059243142610085,0.03395587,0.032352040664037754
2024-11-24,0.028954109645570623,0.033520535,0.03128093760050203
2024-11-25,0.029201624159272316,0.032775737,0.030016625376171214
2024-11-26,0.020711854124512426,0.032827824,0.03320425024629971
2024-11-27,0.019542447934961054,0.034834277,0.032032709885691804
2024-11-28,0.015540594754423534,0.03232419,0.03321354862702301
2024-11-29,0.018436252225312973,0.03340864,0.0317988355262458
2024-11-30,0.02144814277129975,0.031507008,0.030952365881041714
2024-12-01,0.020659512220598763,0.032033864,0.029945875757497
2024-12-02,0.020854932405765633,0.031378217,0.028894278952750242
2024-12-03,0.025983278424595253,0.030432569,0.02830546255848058
2024-12-04,0.026268581858694472,0.029850783,0.027332433825008197
2024-12-05,0.029791815592605856,0.028028121,0.027750544413946403
2024-12-06,0.028467618671434096,0.029218303,0.02782392871257177
2024-12-07,0.02599915810805086,0.028341917,0.028719519915340906
2024-12-08,0.026013393914569253,0.029779729,0.027708168058456828
2024-12-09,0.027695118376172584,0.028753862,0.027037164292056465
2024-12-10,0.02046228461239328,0.028987344,0.028950308389906983
2024-12-11,0.01926782348853523,0.031139763,0.028059275537664168
